otsikko,teksti,tahdet,url,kieli,mallin_ennuste
placeholder,"Saisiko markkinoille myös PÄHKINÄTTÖMÄN version isommasta sekoituksesta ?  Esimerkiksi klassikko boksi, jossa vain sininen, punainen ja tumma suklaa samassa ? Tai niiden lisäksi myös marmeladisuklaat.",3,https://fi.fazer.com/collections/all/products/fazer-festive-5-500-g,fi,positiivinen
placeholder,Fazer on luultavasti yksi planeetan parhaista makeisista. 🍦🙏☕️🍩,2,https://fi.fazer.com/collections/all/products/remix-350-g,fi,positiivinen
placeholder,On ihan ok tuote,3,https://fi.fazer.com/collections/all/products/remix-350-g,fi,positiivinen
placeholder,Ei aivan sitä mitä minulla oli mielessä,3,https://fi.fazer.com/collections/all/products/remix-350-g,fi,negatiivinen
placeholder,Hyvä idea Hyvin maistuu kakkoslaatu edullisempaan hintaan,1,https://fi.fazer.com/collections/all/products/remix-350-g,fi,negatiivinen
placeholder,"Liian vähän hedelmä karkkeja, mustia oli enemmän",3,https://fi.fazer.com/collections/all/products/remix-350-g,fi,positiivinen
placeholder,"Olisi ollut hyvä, jos siihen olisi lisätty salmiakkia ja lakritsia",2,https://fi.fazer.com/collections/all/products/remix-350-g,fi,negatiivinen
placeholder,Kakkoslaaduksi kohtalaisen hyvä,3,https://fi.fazer.com/collections/all/products/remix-350-g,fi,positiivinen
placeholder,"Pari kertaa makea moka ollut monipuolinen pussi painottuen hedelmäkarkkeihin. Tällä kertaa n. puolet sisällöstä oli paria erilaista pientä salmiakkikarkkia, jotka eivät uponneet lapsisyöjille. Hedelmäkarkkejakin oli vain paria erilaista. Aikuisille salmiakin kyllä maistui, mutta mielellään vaihtelevampaa sisältöä jatkossa, kiitos.",3,https://fi.fazer.com/collections/all/products/makea-moka-karkkipussi-300g,fi,positiivinen
placeholder,Oletin pussissa olevan kuvan mukaisesti myös hedelmäkarkkeja. Sain kuitenkin pussin mikä sisältää paljon sellaisia karkkeja joita en raskaana ollessani pysty syömään..,1,https://fi.fazer.com/collections/all/products/makea-moka-karkkipussi-300g,fi,positiivinen
placeholder,"Olen joskus ostanut näitä kaupasta, jolloin olen päässyt valitsemaan mieluisampaa sisältöä, nyt sattui tilatessa kaksi pussia joissa molemmissa oli samat, ei niin mielekkäät, karkit sisällä. Siksi huonompi arviointi.",3,https://fi.fazer.com/collections/all/products/makea-moka-karkkipussi-300g,fi,negatiivinen
placeholder,"Osa karkeista oli kuivahtaneen oloisia ja kovia. Paljon samoja, pieniä karkkeja, esim. Missä X.",3,https://fi.fazer.com/collections/all/products/makea-moka-karkkipussi-300g,fi,positiivinen
placeholder,"Ostin kolme pussia ja niissä oli melkein vain lakritsia ja hapankaramellia. Tämä ei ole makea sekoitus, kuten tuotekuvauksessa sanotaan.",1,https://fi.fazer.com/collections/all/products/makea-moka-karkkipussi-300g,fi,positiivinen
placeholder,Melko hyvä +++++,3,https://fi.fazer.com/collections/all/products/makea-moka-karkkipussi-300g,fi,positiivinen
placeholder,En niin kovasti tykännyt mustista kilpikonnakarkeista ja niitä oli aika paljon. Salmikka syön mielellään muuten.,3,https://fi.fazer.com/collections/all/products/makea-moka-karkkipussi-300g,fi,positiivinen
placeholder,Hivenen kuivahtaneita/kovia,3,https://fi.fazer.com/collections/all/products/makea-moka-karkkipussi-300g,fi,positiivinen
placeholder,Todella pettynyt,1,https://fi.fazer.com/collections/all/products/makea-moka-karkkipussi-300g,fi,positiivinen
placeholder,"Ei aivan sitä makua, jonka olin kuvitellut",3,https://fi.fazer.com/collections/all/products/makea-moka-karkkipussi-300g,fi,negatiivinen
placeholder,"Juuri tällä kertaa ei aivan lempparikarkit pussissa, mutta hyvää silti.",3,https://fi.fazer.com/collections/all/products/makea-moka-karkkipussi-300g,fi,neutraali
placeholder,"Kun kaikki ei näytä siltä miltä pitäisi, mutta on kuitenkin yhtä hyvää :)",3,https://fi.fazer.com/collections/all/products/makea-moka-karkkipussi-300g,fi,neutraali
placeholder,Tämä pussi oli ihan hyvä. Hyvä sekoitus monia Makuja joista pidin.,2,https://fi.fazer.com/collections/all/products/makea-moka-karkkipussi-300g,fi,positiivinen
placeholder,Karkit oli tosi kovia ja kuivia,1,https://fi.fazer.com/collections/all/products/makea-moka-karkkipussi-300g,fi,positiivinen
placeholder,Ei niinkään mun makuun,3,https://fi.fazer.com/collections/all/products/makea-moka-karkkipussi-300g,fi,neutraali
placeholder,"Ihan ok, perus hyvää.",3,https://fi.fazer.com/collections/all/products/makea-moka-karkkipussi-300g,fi,positiivinen
placeholder,"Hyvä, enkä tiedä mitä virheitä oli",3,https://fi.fazer.com/collections/all/products/makea-moka-karkkipussi-300g,fi,positiivinen
placeholder,"Yllättävä. En pitanyt kaikista mauista, happamia.",3,https://fi.fazer.com/collections/all/products/makea-moka-karkkipussi-300g,fi,positiivinen
placeholder,Ihan ok sekoitus.,3,https://fi.fazer.com/collections/all/products/makea-moka-karkkipussi-300g,fi,neutraali
placeholder,"Ei mun makuun, ku en hedelmäkarkeista niin tykkää",2,https://fi.fazer.com/collections/all/products/makea-moka-karkkipussi-300g,fi,negatiivinen
placeholder,Jäin kaipaamaan isompia karkkeja!,3,https://fi.fazer.com/collections/all/products/makea-moka-karkkipussi-300g,fi,positiivinen
placeholder,"Rakastan makea moka-pusseja, nyt vaan sisältö ei miellyttänyt.",2,https://fi.fazer.com/collections/all/products/makea-moka-karkkipussi-300g,fi,neutraali
placeholder,Ei oolut omaan mieleen,2,https://fi.fazer.com/collections/all/products/makea-moka-karkkipussi-300g,fi,negatiivinen
placeholder,Hyvänmakuisia.,3,https://fi.fazer.com/collections/all/products/makea-moka-karkkipussi-300g,fi,positiivinen
placeholder,Ihan hirveästi sekoitus.,1,https://fi.fazer.com/collections/all/products/makea-moka-karkkipussi-300g,fi,positiivinen
placeholder,Juuri sitä mitä pitikin,3,https://fi.fazer.com/collections/all/products/makea-moka-karkkipussi-300g,fi,positiivinen
placeholder,Hieman liikaa suolaista lakritsia,3,https://fi.fazer.com/collections/all/products/makea-moka-karkkipussi-300g,fi,negatiivinen
placeholder,Mustia pieniä karkkeja oli kauhean paljon.,3,https://fi.fazer.com/collections/all/products/makea-moka-karkkipussi-300g,fi,positiivinen
placeholder,"Tällä kertaa mukana oli aivan liikaa jotain pieniä mustia karkkeja, jotka eivät maistuneet miltään.",3,https://fi.fazer.com/collections/all/products/makea-moka-karkkipussi-300g,fi,positiivinen
placeholder,"Avataan laatikko vasta jouluna lastenlasten kanssa, mutta eiköhän kaikki ole tuttua taattua laatua😊",1,https://fi.fazer.com/collections/all/products/makea-moka-karkkipussi-300g,fi,positiivinen
placeholder,Yli puolet salmiakkia,2,https://fi.fazer.com/collections/all/products/makea-moka-karkkipussi-300g,fi,positiivinen
placeholder,Osa oli aika kovia…joka pussissa sama valikoima..,3,https://fi.fazer.com/collections/all/products/makea-moka-karkkipussi-300g,fi,positiivinen
placeholder,Vähän saman makuisia ovat kaikki.,3,https://fi.fazer.com/collections/all/products/makea-moka-karkkipussi-300g,fi,positiivinen
placeholder,Ne pienet mustat salmiakilta maistuvat huonoja ja niitä oli liian paljon. Muuten ok mokapussi.,3,https://fi.fazer.com/collections/all/products/makea-moka-karkkipussi-300g,fi,neutraali
placeholder,Melkeen pelkästään samoja pikkusia mustia kovia karkkeja. Kaipaisin vaihtelua!,2,https://fi.fazer.com/collections/all/products/makea-moka-karkkipussi-300g,fi,positiivinen
placeholder,liian makea,2,https://fi.fazer.com/collections/all/products/makea-moka-karkkipussi-300g,fi,positiivinen
placeholder,Parempiakin on,2,https://fi.fazer.com/collections/all/products/makea-moka-karkkipussi-300g,fi,positiivinen
placeholder,"Jotkut maistuivat bensiiniltä, toiset kurkkupastilleilta ja loput kovien kumirenkaiden syömiseltä.",1,https://fi.fazer.com/collections/all/products/remix-cats-400g,fi,positiivinen
placeholder,Pussissa hieman liikaa lakritsia verrattuna muun määrään,3,https://fi.fazer.com/collections/all/products/remix-cats-400g,fi,negatiivinen
placeholder,Yllättävä. Monipuolinen. Ei kuitenkaan nouse suosikiksi.,3,https://fi.fazer.com/collections/all/products/remix-cats-400g,fi,positiivinen
placeholder,"Mustat kissat on hyviä, muuten ihan ok.",3,https://fi.fazer.com/collections/all/products/remix-cats-400g,fi,neutraali
placeholder,Outo sekoitus. Ei hyvä.,2,https://fi.fazer.com/collections/all/products/remix-cats-400g,fi,negatiivinen
placeholder,.pettynyt.suklaa oli pieniä ranskalaisia pastellivärejä.ei,2,https://fi.fazer.com/collections/all/products/remix-cats-400g,fi,negatiivinen
placeholder,"Tässä pakkauksessa on liikaa lakritsia. Olisi mukavaa, jos kassin takana olisi myös luettelo sisällöstä.",3,https://fi.fazer.com/collections/all/products/remix-cats-400g,fi,negatiivinen
placeholder,Uusi tuttavuus,3,https://fi.fazer.com/collections/all/products/remix-cats-400g,fi,positiivinen
placeholder,Valikoima ei ollut omaan mieleen,2,https://fi.fazer.com/collections/all/products/remix-cats-400g,fi,negatiivinen
placeholder,"Innostuin tästä sekoituksesta, mutta yllätyin, kun se ei sisältänytkään lainkaan salmiakkipanttereita eikä lumipanttereissakaan ollut salmiakkeja mukana. Pussin ainoa salmiakkia etäisesti muistuttava karkki on lakritsinen kissanpää, joka ei ole kovin hyvää.",2,https://fi.fazer.com/collections/all/products/remix-cats-400g,fi,neutraali
placeholder,"Oli hauska juttu, minä ja ystäväni kokeilimme haastetta, mutta hän ei päässyt ensimmäistä tasoa pidemmälle. Maku ei tosin ollut kovin hyvä, tiiviistä paprikasta saattoi tuntea jonkin verran poltetta.",3,https://fi.fazer.com/collections/all/products/tyrkisk-peber-the-worlds-hottest-21g-makeisrasia,fi,neutraali
placeholder,"Hienoa, että Kiss Kiss namuja saa omissa pussissaan!",3,https://fi.fazer.com/collections/all/products/tyrkisk-peber-the-worlds-hottest-21g-makeisrasia,fi,positiivinen
placeholder,Ei pysty syömään.,1,https://fi.fazer.com/collections/all/products/tyrkisk-peber-the-worlds-hottest-21g-makeisrasia,fi,negatiivinen
placeholder,Kauhean makuista karkkia ja jonkin verran tulista,1,https://fi.fazer.com/collections/all/products/tyrkisk-peber-the-worlds-hottest-21g-makeisrasia,fi,positiivinen
placeholder,"Ei vitsi... jopa ""heikoin"" on minulle rajalla, mutta en ole normaalisti brutaalin vahvojen chilien suuri kuluttaja. Varoitus olla syömättä näitä, jos sinulla on sydänsairaus, on kuitenkin ymmärrettävää.",3,https://fi.fazer.com/collections/all/products/tyrkisk-peber-the-worlds-hottest-21g-makeisrasia,fi,neutraali
placeholder,Oli pieni pettymys. Ei ollut poppamiehen manalan makeiset synkkä salmiakki tuotteisiin verrattuna tulisempia. Kyseiset ovat isoissa pusseissa ja tässä oli mukana vain muutama hassu maistiainen. Ei ole maailman tulisin salmiakki.,2,https://fi.fazer.com/collections/all/products/tyrkisk-peber-the-worlds-hottest-21g-makeisrasia,fi,negatiivinen
placeholder,"Valitettavasti yksi keltaisista pakkauksista ei ollut sinetöity, joten sisällä oleva karamelli oli täysin märkä. ruma.",1,https://fi.fazer.com/collections/all/products/tyrkisk-peber-the-worlds-hottest-21g-makeisrasia,fi,negatiivinen
placeholder,"Kaukana salmiakista, jota oletin sen olevan. Erittäin tulinen mutta pahan makuinen minun makuuni. Mielestäni tuote on hyvin ylihinnoiteltu määrään nähden.",1,https://fi.fazer.com/collections/all/products/tyrkisk-peber-the-worlds-hottest-21g-makeisrasia,fi,positiivinen
placeholder,hätäsesti tilasin puolisolle kun noista tykkää mutta en tilaa enää. on niin törkeä hinta parille karkille !!  suklaata saa kilon tuolla hintaa !!!,3,https://fi.fazer.com/collections/all/products/tyrkisk-peber-the-worlds-hottest-21g-makeisrasia,fi,positiivinen
placeholder,"Tulisia kyllä ovat, mutta makua ei ole. Kovastikkin tulisessa voi olla myös makua.",2,https://fi.fazer.com/collections/all/products/tyrkisk-peber-the-worlds-hottest-21g-makeisrasia,fi,neutraali
placeholder,Ihan hyviä mutta itse tulisen ystävänä odotin ehkä enempi. On kummiskin tosi hyviä ja silti tulisia,3,https://fi.fazer.com/collections/all/products/tyrkisk-peber-the-worlds-hottest-21g-makeisrasia,fi,neutraali
placeholder,"Todella pettynyt, enkä koskaan enää osta kanssasi. Ja en koskaan kokeile uusia asioita.",1,https://fi.fazer.com/collections/all/products/tyrkisk-peber-the-worlds-hottest-21g-makeisrasia,fi,negatiivinen
placeholder,Saisi olla tulisempi jotta olisi oikeasti haastetta. Löytyy lämpöä kyllä mutta ei haasta tosissaan.,3,https://fi.fazer.com/collections/all/products/tyrkisk-peber-the-worlds-hottest-21g-makeisrasia,fi,negatiivinen
placeholder,"Idea hyvä, hinta kova nähden sisällön määrään.",3,https://fi.fazer.com/collections/all/products/tyrkisk-peber-the-worlds-hottest-21g-makeisrasia,fi,positiivinen
placeholder,Lisää tulisuuta😀👍,3,https://fi.fazer.com/collections/all/products/tyrkisk-peber-the-worlds-hottest-21g-makeisrasia,fi,positiivinen
placeholder,Hinta ja määrä eivät kohtaa,3,https://fi.fazer.com/collections/all/products/tyrkisk-peber-the-worlds-hottest-21g-makeisrasia,fi,positiivinen
placeholder,Jämäkän vahva. Hahaha,3,https://fi.fazer.com/collections/all/products/tyrkisk-peber-the-worlds-hottest-21g-makeisrasia,fi,positiivinen
placeholder,Voisi olla tulisempaa.,3,https://fi.fazer.com/collections/all/products/tyrkisk-peber-the-worlds-hottest-21g-makeisrasia,fi,positiivinen
placeholder,"Pieni boxi, iso hinta -pettymys!",2,https://fi.fazer.com/collections/all/products/tyrkisk-peber-the-worlds-hottest-21g-makeisrasia,fi,positiivinen
placeholder,Tekisitte kunnon erät näitä eikä mitään muutamaa !!!!!,1,https://fi.fazer.com/collections/all/products/tyrkisk-peber-the-worlds-hottest-21g-makeisrasia,fi,positiivinen
placeholder,Todella mieto jos pitäisi olla 900k scovillea. Maku OK. Kokemus ei kyllä ollut 15€ arvoinen.,1,https://fi.fazer.com/collections/all/products/tyrkisk-peber-the-worlds-hottest-21g-makeisrasia,fi,negatiivinen
placeholder,"Joooo... Tuli tilattua setti ja oli kyllä jees! Vihreä karkki oli näin kokeneelle kuin normi karkin söis. Poltetta kivasti, mutta voisi syödä useamman putkeen. Oranssi karkki oli taas omasta mielestä se joka antoi eniten potkua suuhun laitettua. Siinä polte alkoi heti. Ja jälkipoltto oli pitkä ja haastava. Punainen karkki olisi pitänyt olla se tulisin, mutta se jäi kyllä vaisuksi oranssin jälkeen. Vaikkakin Jälkipoltto oli tääläkin karkilla hyvä ja tulinen. Haaste suoritettu ystävän kanssa. Kannattaa kokeilla mukava kokemus. ;)",3,https://fi.fazer.com/collections/all/products/tyrkisk-peber-the-worlds-hottest-21g-makeisrasia,fi,positiivinen
placeholder,Montako on paketissa,3,https://fi.fazer.com/collections/all/products/tyrkisk-peber-the-worlds-hottest-21g-makeisrasia,fi,positiivinen
placeholder,On kyllä hävytön hinta. Kate varmasti 99% (sata kun ei voi olla). Jää tilaamatta pelkästään hinnan vuoksi.,1,https://fi.fazer.com/collections/all/products/tyrkisk-peber-the-worlds-hottest-21g-makeisrasia,fi,negatiivinen
placeholder,"Oli tarkoitus tilata verkkokaupasta, mutta jäi tilaamatta hinnan vuoksi. Aivan käsittämätön hinta! Mikähän noissa maksaa?",1,https://fi.fazer.com/collections/all/products/tyrkisk-peber-the-worlds-hottest-21g-makeisrasia,fi,positiivinen
placeholder,15egee ja jotain salmiakkia karkkeja?olisipa edes jotain muuta makuja. Ei jatkoon.,1,https://fi.fazer.com/collections/all/products/tyrkisk-peber-the-worlds-hottest-21g-makeisrasia,fi,negatiivinen
placeholder,2.5€ per karkki! Aivan naurettavaa ylihinnoittelua. Eikä ollu edes kovin tulisia! Hävetkää,1,https://fi.fazer.com/collections/all/products/tyrkisk-peber-the-worlds-hottest-21g-makeisrasia,fi,positiivinen
placeholder,Suuri pettymys ei tosiaan ole 5e arvoisia karkkeja ei edes tulisia,1,https://fi.fazer.com/collections/all/products/tyrkisk-peber-the-worlds-hottest-21g-makeisrasia,fi,negatiivinen
placeholder,Eihän nämä ollut tulisia. Pettymys,1,https://fi.fazer.com/collections/all/products/tyrkisk-peber-the-worlds-hottest-21g-makeisrasia,fi,negatiivinen
placeholder,Pikasen lähteny hinnoittelu lapasesta 😁. Jätämpä siis tilaamatta.,1,https://fi.fazer.com/collections/all/products/tyrkisk-peber-the-worlds-hottest-21g-makeisrasia,fi,positiivinen
placeholder,"No eipä ollut kovin tulisia edes, surkea haaste tuli. Hinta lisäksi aivan posketon ! 5 euroa olisi kohtuu vielä. Ei tule menemään jatkoon. Fazerille tulee tästä tuotteesta ja hinnoittelusta vaan huonompi maine.",1,https://fi.fazer.com/collections/all/products/tyrkisk-peber-the-worlds-hottest-21g-makeisrasia,fi,positiivinen
placeholder,Näin uutisen uudesta tuotteesta ja oisin todella halunnut kokeilla hauskaa tuotetta mutta on liian kallis. En maksa viittätoista euroa kuudesta karkista vaikka kuin hauska juttu olis.,1,https://fi.fazer.com/collections/all/products/tyrkisk-peber-the-worlds-hottest-21g-makeisrasia,fi,negatiivinen
placeholder,"Hieman oli potkua, ok maku. Aivan älytön hinta, en ikinä ostaisi omalla rahalla. Hienoa Fazer!",1,https://fi.fazer.com/collections/all/products/tyrkisk-peber-the-worlds-hottest-21g-makeisrasia,fi,positiivinen
placeholder,"Olisin innoissani ollut ostamassa, mutta hinta.",1,https://fi.fazer.com/collections/all/products/tyrkisk-peber-the-worlds-hottest-21g-makeisrasia,fi,neutraali
placeholder,15€!!!! 714€/kg... Fazer nyt oikeesti!!! olis ollut kiva kokeilla mut aivan liikaa hintaa.,1,https://fi.fazer.com/collections/all/products/tyrkisk-peber-the-worlds-hottest-21g-makeisrasia,fi,negatiivinen
placeholder,"Onkohan tullut toi nro 1 vahingossa tohon hintaan? 5 euroakin on liikaa noin pienestä määrästä karkkia, vaikka olisi kuinka tulista.",1,https://fi.fazer.com/collections/all/products/tyrkisk-peber-the-worlds-hottest-21g-makeisrasia,fi,negatiivinen
