otsikko,teksti,tahdet,url,kieli,tunne
Hyvä laturi,"Pieni kokoinen mutta hyvä laturi, eikä kuumena juurikaan käytössä",5,https://www.verkkokauppa.com/fi/product/905140/Samsung-25W-USB-C-GaN-verkkovirtalaturi-musta/reviews?page=1,fi,
Tehoa pienessä paketissa,"Hyvä ja nopea laturi, ei lämpene ja on sopivan pieni.",5,https://www.verkkokauppa.com/fi/product/905140/Samsung-25W-USB-C-GaN-verkkovirtalaturi-musta/reviews?page=1,fi,
Tyytyväinen!,Erittäin hyvä tuote lataa nopeasti ja oli juuri sellainen kuin pitikin.,5,https://www.verkkokauppa.com/fi/product/905140/Samsung-25W-USB-C-GaN-verkkovirtalaturi-musta/reviews?page=1,fi,
Laturi,Tuote oli oikeanlainen.Se on helppokäyttöinen ja sopii kaapeliin,4,https://www.verkkokauppa.com/fi/product/905140/Samsung-25W-USB-C-GaN-verkkovirtalaturi-musta/reviews?page=1,fi,
Ei yhteensopiva Sony Xperia 1 V:n kanssa,"Ostin tällaisen Sonyn puhelimelle, mutta pätkii latausta n. sekunnin välein. Jouduin ostamaan Sonyn originaali 30 W laturin lopulta.",4,https://www.verkkokauppa.com/fi/product/905140/Samsung-25W-USB-C-GaN-verkkovirtalaturi-musta/reviews?page=1,fi,
Laturi,Todella tehokas laturi. Puhelimen akku latautuu 100% noin tunnissa. Suosittelen ehdottomasti. Hyvä hinta-laatu suhde.,5,https://www.verkkokauppa.com/fi/product/905140/Samsung-25W-USB-C-GaN-verkkovirtalaturi-musta/reviews?page=1,fi,
Hyvä laturi,"Mukavan pienikokoinen tehoisekseen, lataa puhelimen nopeasti. Latauskaapeli voisi tietysti olla valmiiksi mukana ettei sitä tarvitsisi tilata erikseen, tämän laturin kanssa kun ei kannata vanhaa pienempitehoisen laturin piuhaa käyttää.",5,https://www.verkkokauppa.com/fi/product/905140/Samsung-25W-USB-C-GaN-verkkovirtalaturi-musta/reviews?page=1,fi,
Perus laturi,"Laadukkaan oloinen, yllätvän kompakti pikalaturi.Mukana ei tullut johtoa, mutta se selvisi jo tuotekuvauksessakin.",5,https://www.verkkokauppa.com/fi/product/905140/Samsung-25W-USB-C-GaN-verkkovirtalaturi-musta/reviews?page=1,fi,
Liittimen suuntaus,"Kuinka monta vuotta Samsungilla menee aikaa tajuta, että vanhojen 15W latureiden liittimien suuntaus sivulle oli käytännöllisempi. Nyt joutuu siirtämään huonekaluja 5cm kauemmas seinästä.",4,https://www.verkkokauppa.com/fi/product/905140/Samsung-25W-USB-C-GaN-verkkovirtalaturi-musta/reviews?page=1,fi,
Perushyvä laturi,"Hyvä laturi. Ostin tämän uuden iphonen yhteydessä, joten yllätyin kuinka nopea tämä oli verrattuna applen vanhaan 5w laturiin.",5,https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=1,fi,
Normaalia Apple-laatua,"Tekee sen mitä pitää, ei sen enempää eikä vähempää. Tällä saa erilaiset USB-C -vermeet latailtua jos vaan 20 W lataustehot riittävät - minulle ainakin piisaa hyvin. Kaikkein halvin laturihan tämä ei tietysti ole koska Apple mutta ei tämä nyt pankkiakaan kuitenkaan riko.",5,https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=1,fi,
Kätevä laturi,"Siisti laturi, joka lataa nopeasti. Kestää käyttöä ja mahtuu hyvin mukaan.",5,https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=1,fi,
Laturi,"Ajaa asiansa, nykymittapuulla ei myöskään erityisen kallis.",5,https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=1,fi,
Laturi,Tuntuu että lataa nopeammin puhelimen täyteen ja on tosi hyvä,5,https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=1,fi,
Hyvä tuote,Tuote on laadultaan hyvä. Suosittelen sitä varmasti.,5,https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=1,fi,
Lataa puhelimen tehokkaasti,Applen alkuperäinen laturi lataa puhelimen tehokkaasti.,5,https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=1,fi,
Hyvä ostos,Tarvitsin uuden laturin latausjohto standardin muutoksen johdosta. Taattua Apple laatua!,5,https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=1,fi,
Toimiva virtalähde,Ainoa minus on että latauskaapeli ei sisälly pakkaukseen. Se pitää ostaa erikseen.,4,https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=1,fi,
Toimii,"Hyvä laturi iPadille, tarpeeksi pieni mukaan matkalle",5,https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=1,fi,
Hyvä peruslaturi,Hyvä peruslaturi. Voisi olla useampi latauspaikka.,4,https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=1,fi,
Laatutuote,Taattua Apple laatua. Ei mikään rimpula. Muita ei tarvita.,5,https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=1,fi,
Apple USB-C laturi,"Tuote on laadukas, helppokäyttöinen ja toimiva. Edullinen hinta on myös hyvä asia.",5,https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=1,fi,
Kallis,"Mutta välttämätön - valitettavasti . Olisi hyvä jos voisi olla piuhakin samaan hintaa, kun se on vielä helpommin rikki.",3,https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=1,fi,
Hyvä laturi,Kyl toimii kelpaa käytttää ja toiimiii kun saaasta,5,https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=1,fi,
Apple laturi,Supernopea lataus. Laadukas . Kaapeli myydään erikseen,5,https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=1,fi,
Basic,Ihan perus. Hoitaa latauksen ilman hienouksia suht nopeasti,5,https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=1,fi,
Usb-c laturi,Lataa nopeasti puhelimen virran täyteen.  Ei ole ylikuumentunut.,5,https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=1,fi,
Hyvin toimii,Hyvin lataa.  Mukavan pieni.  Sopii myös Polar urhelikellon lataukseen.,5,https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=1,fi,
iPhone 16 virtalähde,Uusi miellyttävä muotoilu. Viikon käytön jälkeen todettu hyvin toimivaksi. Lataa nopeasti.,5,https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=1,fi,
Pakollinen USB-C laturi,"Pakollinen USB-C laturi niille, jotka tulevat vanhasta Apple maailmasta Lightning kaapeleineen.",5,https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=1,fi,
Laturi Apple,"Kätevä, parempi johto kuin edellisessä, ”tekstiilipäällysteinen” . Kestänee paremmin kuin muovipinta",5,https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=2,fi,
Todella laadukas,Applen tuntien tämäkin tuote on korkeinta laatua ja suorittaa todella pitkään.,5,https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=2,fi,
hyvä laturi,melko nopea lataus. hyvä muotoilu. toivottavasti pysyy tallessa :-),4,https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=2,fi,
Perus Applea,Ainoa miinus tulee siitä että ei tule enään puhelimen mukana…,4,https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=2,fi,
Toimii,Toimii hyvin! Ei valittamista. Toimii niin kuin pitääkin.,5,https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=2,fi,
Hyvä peruslaturi,"Toimii, kuten laturin kuuluukin toimia.Värinä musta olisi hyvä vaihtoehto.",5,https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=2,fi,
Laturi,Toimii moitteettomasti ja sain myyjältä valikoinnissa apua.,5,https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=2,fi,
Apple 20 W laturi,Näppärä ja tehokas. Riittää iPadiin myös. Matkalla kätevä,4,https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=2,fi,
Hyvä laturi,Taattua laatua. Toimii niinkuin pitääkin.  Ei mitään valittamista.,5,https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=2,fi,
Laturi,Laatua lataukseen. Hinta-laatusuhde kohdallaan. Suosittelen. Pieneen tilaan menevä.,5,https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=2,fi,
Tarpeellinen,"Tarpeellinen vehje. Vinkkinä, että ei sisällä itse johtoa.",5,https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=2,fi,
Applen laturi,Toimii kuten pitääkin :) Mielestäni lataa laitteeseen virtaa nopeammin kuin aikaisemman Apple- puhelimeni laturi.,5,https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=2,fi,
Laturi,"Apple laatua eli hyvä, hinta voisi olla hivenen halvempi!",5,https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=2,fi,
Hyvä peruslaturi,"Lataa nopeasti, toimii luotettavasti. Ostin hajonneen tilalle, vanha kesti kai 2 v",5,https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=2,fi,
Taattua Apple-laatua,"Ostin toisen tällaisen laturin, kun käyttökokemus muutaman vuoden ajalta on ollut erinomainen! Antaa reippaasti virtaa ja on toiminut ongelmitta iPhone 11 Pron kanssa. Hintaa on tietty tarvikemalleja enemmän, mutta lisärahalla saa kyllä vähintään sen mistä maksaa.",5,https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=2,fi,
Apple,Todella hyvä ja edukas! Helppo asioida kaupassa👍Kauppa on lähellä.,5,https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=2,fi,
Apple USB laturi,"Ostin alkuperäisen laturin, koska se on turvallisempi.Latausnopeudessakin on ero.",5,https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=2,fi,
Töpseli mitä mainioin,"Vakaa ja Applemaisen tarkka laturi hintaa myöten tuottaa tasaista vaihtolatausvirtaa kodinkoneelle kuin kodinkoneelle,ei hölsky eikä nitise.",3,https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=2,fi,
Laadukas tuote,"Laadukas tuote. Toimii hyvin, helposti ja luotettavasti. Hinta on vähän kalliimpi, mutta ainakin sillä saa varmasti Applen laitteiden kanssa toimivan laturin.",5,https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=2,fi,
Nopea lataus,"Lataa Iphonen nopeasti, mutta voisi olla edullisempi",4,https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=3,fi,
Hyvä perus laturi,"Hyvä perus laturi, joka menee kapeampaankin laturiin.",5,https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=3,fi,
Tyytyväinen,"Pakko ostos, koska puhelimen mukana ei tule laturia.",5,https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=3,fi,
Apple laturi,Juuri sellainen kuin kuvaustekstissä. Lataa nopeasti eikä lämpene käytössä.,5,https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=3,fi,
Laturi,"toimii hyvin,hyvin pakattu, näyttää laadukkaalta, ostettu lahjaksi.",5,https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=3,fi,
Laturi,Edullinen ja tehokas laturi omenalle.Mukaan on myös hyvä ostaa sopiva johto.,4,https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=3,fi,
Hyvä laturin pää,"Tarpeellinen ja toimiva laturin pää, kun ei nykyään tule pakkauksen mukana kuin johto ilman päätä.",4,https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=3,fi,
Iphone- pikalaturi,Tuote vastasi juurikin hyvin omia tarpeita ja hyväksi havaittu käytössä.,5,https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=3,fi,
Aple laturi,"Erittäin hyvä laturi ja hyvä käyttömukavuus , hinta ehkä vähän ylihinnoteltu verrattuna muihin latureihin .",4,https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=3,fi,
Laturi,Toimii kuten pitääkin. Vähän iso kuljettaa käsilaukussa.,5,https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=3,fi,
Hyvä,"Hyvä tuote, toimii hyvin. Hoitaa käyttötarkoituksensa. Kallis, mutta toimii",4,https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=3,fi,
Nopsa laturi,"Puhelin latautuu sillä nopeasti, onko se kenties haitallista? Kooltaan hieman edellisiä isompi.",5,https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=3,fi,
Kaapeli,Sopivan kokoinen mahtuu pieneen tilaan sopii hyvin taskuun,5,https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=3,fi,
👍👍👍👍👍👍👍,latauskapasiteetti on erittäin hyvä ja nopea lataus,5,https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=3,fi,
Edelleen toimii,Ostin laturin muutama vuosi takaperin ja edelleen toimii moitteettomasti. Kerta ostoksena kallis hinta laturille varsinkin kun johto vielä puuttuu. Toimii kuitenkin pitkällä aikavälillä hyvin eikä tarvitse kokoajan olla ostamassa uutta!,5,https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=3,fi,
Hyvä laturi Applen laitteille.,"Käytän näitä Applen latureita, koska niihin voi luottaa ja erityisesti, kun kaikki laitteet  ovat Applen valmistamia.",5,https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=3,fi,
Tekee sen mitä laturin pitääkin...,..mutta. Maailman ahnein pulju Apple joutais kyllä tämän paketoimaan yli tonnin puhelimen kylkeen. Eikä tämä mitenkään kummoisen nopsakaan ole OnePlussan 85 Wattiseen tottuneelle.,5,https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=3,fi,
Huipputuote,Laadukas laturi ja tehokas. Ja Applen alkuperäinen niin on vahva toimivuus takuu!,5,https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=3,fi,
iPhone USB-C / lightning laturi,Merkkituote on aina merkkituote. 5/5. Jämäkkä seinäpistoke olematta kuitenkaan kömpelö. EOS latausnopeudesta (kai normi?) mut ei minään pikalaturina markkinoitukaan.,5,https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=3,fi,
laturi,hyvä koska on nopea lataamaan puolituntia menee niin on jo melkein täysi akku,5,https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=3,fi,
Hyvä laturi,Tekee mitä laturin pitääkin. Nopeasti latautuu puhelin.,5,https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=4,fi,
Nopeasti lataa,"Nopea lataus iPhone 14:lle, hintakin peruslaturin kanssa sama.",4,https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=4,fi,
Hyvä perustuote,Hyvä peruslaturi arkikäyttöön. Toimii niin kuin kuuluukin.,5,https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=4,fi,
Lauturi,"tämä rauhoittaa uutta asiakasta. Ostin sen pojalleni syntymäpäivälahjaksi, koska hän pärjäsi hyvin koulussa.",5,https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=4,fi,
Nopsa pikalaturi,"Lataa älypuhelimen monta kertaa nopeammin kuin ne pienet littanat 5 watin laturit, joita esim. iPhonen mukana ennen tuli.",4,https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=4,fi,
Laturi,"tämä on loistava laturi, jota minulla on koskaan ollut. Plus se on hyvä laatu ja se oli niin helppo ostaa tästä kaupasta verkkokaupasta. Meidät majoittava henkilökunta on niin vieraanvaraista ja niin rohkaisevaa. Hän kertoo sinulle kaiken, mitä sinun tarvitsee tietää tuotteesta ja pidän todella tavasta, jolla he viihdyttävät asiakkaita, ja hän suosittelee parhaita tuotteita ja he tietävät kumpi on todella laadukkaampi😁",5,https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=4,fi,
Tekee sen mitä pitää,Applen official product ja sen huomaa laadusta. Toimii niin kuin pitääkin ja pikalataus on todella nopea.,5,https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=4,fi,
Aito nopea Apple,"Korvaava laturi, mitäpä siihen sanomaan. Lataus oli yllättävän nopea.",5,https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=4,fi,
Kelpo laturi,"Tarvitsemani ja tilaamani tuote oli kuvausta vastaava, uusi ja toimiva. Sain sen käyttööni nopeasti kotiin toimitettuna.",5,https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=4,fi,
3 kk käyttöaikaa,"Olen erittäin huolellinen tekniikan käyttäjä, mutta tämä ei estänyt laturia hajoamasta 3 kuukauden kuluttua.",1,https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=4,fi,
"Kallis, mutta tarpeellinen","Koska nyt kaikki tuntuvat myyvan latureita erikseen, tama kannattaa ostaa. Tarpeelinen pikalatauksessa.",5,https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=4,fi,
Applen oma virallinen laturi,"Applen oma virallinen laturi, huomaa hinnassa. Samanlaisen laturin saa tietysti vaikka ikeasta huomattavasti halvemmalla, mutta se ei ole Applen virallinen tuote silloin.",5,https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=4,fi,
ei lataa airpodseja (pro:ta eikä tavallisia),"Ei lataa airpodseja :/Lataa puhelimen kivan nopeasti verrattuna ipadin 10W laturiinmutta ei lataa airpodseja, tuli reissulla ikävä yllätys.Jobsin Steve jos tätä lukis niin kääntyis haudassaan",4,https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=4,fi,
Hyvä,"Kumma kun ei tullut iLuurin mukana, kun kuulema kaikilla on jo latureita kotona.. itellä on iso laatikollinen usb-A latureita muttei yhtäkään missä on usb-c pää, ja puhelimen mukana tuli usb-c -> salama kaapeli... Hinnaltaan about sama mitä muut ei-kiinalaturit ja lataa iLuurin idioottivarmasti nopeasti, joten sinänsä hyvä.",5,https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=4,fi,
Teholaturi,On selkeästi nopea! USB-C johto tuli puhelimen mukana.,5,https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=4,fi,
Laturi,Nopeasti lataa täyteen jos vertaa 5W vanhempaan laturiin.,4,https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=4,fi,
Apple 20w usb-c laturi,"Teholaturi joka saa puhelimen latauksen vaivatta ja nopeasti hoidettua. Ikävä vain,kun tämä ei tule ostamani 12-sarjan Applen Iphonen mukana,(eikä muutkaan laturit). Taattua laatua ei kannata tärvellä puhelinta korvaavilla latureilla vaan aina alkuperäisillä latureilla ladataan puhelimet. Kerran se vaan sattuu kassalla :)",5,https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=4,fi,
