otsikko,teksti,tahdet,url,kieli
placeholder,Loistavat ominaisuudet. Olen ollut tyytyväinen ostooni ja pidän laadukkuudesta ja toimivuudesta !,5,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,Aviomiehelle. Kokemusta Reino tossujen käytöstä kymmeniä vuosia. Itse olen ollut Nokian kumisaapas tehtaalla ompelemassa aitoja alkuperäisiä Ainoja ja Reinoja Nokialla.,4,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,Lämmittää jalkaa ja hyvin helppo laittaa jalkaan. Minulla on ollut käytössä Reinot ja nämä uudet lähetin lahjaksi.,4,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,"Mahtava pito. Eleganssi, aina muodissa ja laadukkaat tossut.",5,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,"Ihanat Reinot&Ainot. Minulla on jo toiset Ainot. Ne sopivat ihanasti suomalaiseen oloon, kauniit ja käytännölliset. Ainoilla voi piipahtaa terassillakin kumisten pohjien ansiosta. Ainot ovat myös ihanan lämpimät.",5,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,"Ehdottoman mukavat kotitossut. Reino ja Aino ei petä koskaan, aina yhtä hyvät käytösä",5,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,Tuttu merkki. Oli mukavaa löytää tuttu tuote pitkästä aikaa.,5,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,Lämpöiset. Tossut on lämpöiset ja hyvä liukueste pohjassa.,4,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,Erinomaiset. Erittäin tyytyväinen,5,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,Hyvä lahjaidea! Ostin Reinot miehelleni isänpäivä lahjaksi ja oli onnistunut ostos. Joka päivä käytössä.,5,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,Mahtavat ominaisuudet. Perheessä jo toiset Reino-tossut.Edelliset kulutettu loppuun.,4,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,Perinnetossut. Reinot ovat aina toivottu lahja.,5,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,"Vähän pettymys. Tossut eivät ole kunnolla ”jalanmukaiset”, eivät oikein pysy jalassa vaikka vaihdettiin vielä numeroa pienempiin. Paksun sukan kanssa jonkin verran paremmin toimivat.",2,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,"Upeet Reinot! Ostin Reinot puolisolleni ensimmäiseksi isänpäivälahjaksi, koska ajattelin niiden olevan mukavat kotitossut sekä onhan Reinot kulttituote. Puolisoni tykkäsi lahjasta kovasti. Eteenkin Reinojen pehmeästä ja karvaisesta sisuksesta joka näin talvella lämmittää mukavasti. Reinojen kuosi on myös klassinen ja ajaton. Saan kuulema ensimmäiseksi äitienpäivälahjaksi Ainot.",4,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,"Reiskat. Ihan parhaat, jokapäiväses käytössä:)",5,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,"Hyvät on tossut! Pääsee näppärästi postilaatikolle ja roskia viemään, sisälläkin mukavat jalassa!",5,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,"Mukavat ja lämpimät. Olet käytössä noin kuukauden ja ovat hyvät,sopivan kokoiset ja toivottavasti yhtä kestävät kuin entiset noi.8 vuotta käytetyt",5,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,Kestävät. Lujaa laatua ja taattua kestävyyttä,5,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,Hyvät jalassa ja lämpimät. Pitävä pohja materiaali. Olen ollut erittäin tyytyväinen. Kestävät ja hyvät tossut.,4,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,Reiskat. Koko vastasi hyvin. Todella laadukkaat.,5,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,"Luottojalkineet. Ostin jo toiset Reinot miehelleni lahjaksi, koska ensimmäiset ovat olleet niin mieleiset, että ahkerasta käytöstä menneet rikki! Ehdottomasti suosikkijalkineet!",5,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,"Laadukkaat tossut. Isänpäivälahjaksi menivät Reinot. Laadukkaat ja kestävät tossut, kuten Reinot ovat tavanneet olla. Kilpailijaa huomattavasti kestävämmät ja paremmat, vaikka nämä kalliimmat ovatkin",5,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,"Hyvä lahja. Ostin isänpäivälahjaksi, nämä olivat jo kolmannet Reinot mitä isä omistaa. Vanhat olivat jo niin kuluneet että lensivät roskiin. Saaja pitää tohveleista kovasti!",5,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,"Tassujen tossut. Helppo laittaa jalkaan ja tepastella postilaatikolle aamuisin. Vintagemalli sopii niin nuorelle kuin vähän vanhemmallekin? Oikein tassujen tossu, ei voi muuta sanoa.",5,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,Ihanat tossut. Ostin ihanat Reino & Ainotossut. Olemme perheessämme käyttäneet vuosia näitä klassikkotossuja ja olemme niihin hyvin tyytyväisiä. Lapset haluavat aina uudet kun entiset jäävät pieniksi. Nämä tossut ovat lämpimät ja soveltuvat niin sisä kuin ulkokäyttöön. Suosittelen.,5,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,Lämpimät ja pohjat pitävät liukkaallakin. Isänpäiväostos ja käytössä päivittäin. Entiset kuluivat kantapäistä puhki.,5,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,"Lämpimät, laadukkaat ja kestävät tossut. Ostin nämä noin kaksi kk. sitten ja en ole tippaakaan katunut ostosta. On toiminut yli odotusten!",4,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,Reiskat. Oiken kokoiset sopii myös rintavaan jalkaan,5,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,Hyvin on toimineet entiseen malliin. Ostettu marraskuussa ja hyvältä ovat tuntuneet ja väri on erinomainen.,4,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,Aivan loistavat ja kestävät tossut. Olen erittäin tyytyväinen,3,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,Reinot. Takuu varma lahja miehelle aina!,5,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,Nää on vaan parhaat!! Käypi jalkaan ku jalkaan,5,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,Mielipide. Ostin pojalle ja miniälle lahjaksi Reinot ja Ainot. Ne ovat olleet mieleiset.,5,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,"Teinin lempparit. Hyvät on.Helpot laittaa jalkaa,soveltuu kotioloihin sekä myös mopoilun.",4,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,"Sopii hyvin tarkoitukseensa. Ostin riittävän suuren koon, jotta jalkaan voi laittaa tarvittaessa useammankin sukan. Jalkinetta on hyvä käyttää, vaikka sukkien määrä vaihtelee.",4,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,Reinot. Koko hyvä. Materiaali kestävä,4,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,Lämpimät. Lämpimät ja mukavat jalalle.,5,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,Lämpöiset tossut asenteella. Mieheni tykläsi kovasti lahjaksi saamistaan kengistä.,5,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,Hyvä lahja. Ostin ne miehelleni lahjaksi ja kovasti on tykännyt.,4,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,Lämpimät ja mukavat sisäkengät. Ostin pojalleni hänen kouluunsa sisäkengiksi. Ovat lämpimät ja mukavat käyttää,4,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,Pettymys. Kengistä lähtee pohjista pinta irti.,1,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,"Kiitos tarpeeksi isoista reiskoista. Sain 60-vuotiaslahjaksi Reino-tossut. Lahjan antajat olivat arvioineen jalan kokoni väärin ( se on siro 47). Viikin Prismasta löytyi sopivat, ja olisi ollut vielä pari kokoa isompiakin. Nyt lahjareiskat sopivat jalkaan kuin valetut. - Kiitos isojalkaisten huomioon ottamisesta.",4,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,"Hyvät ominaisuudet. Ostin tuotteen, mutta jouduin palauttamaan sen väärän koon vuoksi.",3,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,Reinot ei petä. Legendaariset tossut,5,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,Sopivat tossut. Olen tyytyväinen ostokseen,1,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,"Maailman parhaimmat ""aamu"" tossut. Etsin ja viimein löysin prismasta. Se kun meni ja valitsin sopivan kokoiset Reinot!",5,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,"Reinot vaikuttivat hyviltä kuten ennen. Materiaali ja tuotteen ""napakkuus"" olivat samanlaiset kuin Suomessa aiemmin valmistettujen. Toivottavasti myös jatkossa laatu säilyy.",5,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,Reinot on aina hyvät! Vein sedälleni Reino-tossut hänen pyynnöstään koska hän on huomannut vuosien saatossa niiden olevan kestävimmät ja parhaat jalassa.,5,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,Mukavat tossut. Lahjaksi ostettu. Perinteiset ja mukavat tossut jotka helppo laittaa jalkaan.,4,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,"Lämpimät ja laadukkaat. Olen ostanut useammat reinot perheelle ja lahjaksi, ne ovat mukavat ja lämpimät jalassa.",5,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,Mahtavat tossut. Mun ukki on todella tyytyväinen,5,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,Hyvät ominaisuudet. Ostin Reinot isälleni kolme viikkoa sitten. Ne ovat pehmeät ja lämpimät tossut.,4,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,"Hain lämpöä jaloille. Olen ollut tyytyväinen, ei palele jalkoja mökin kylmällä lattialla.",5,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,Odotettu lahja. Saaja on hyvin tyytyväinen näihin.,5,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,"Helpot jalkaan pistettävät. Reinot tulivat miehelleni. Edelliset reiskat olivat tepsutelleet tiensä päähän n.10 vuoden käytön jälkeen. Mieheni pitää näistä, ne ovat lämpimät ja helpot jalkaan pukattavat. Erinomaiset kotikengät.",5,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,Aina yhtä luotettavat. Ostin molemmat Reinot miehelleni sekä kotiin että mökille. Vanhat Reinot olivat jo loppuun käytetyt. Hääpäivälahja 32 v. Mies oli tyytyväinen ja värikin kivampi kuin vanhoissa,5,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,"Kiva tohveli. Poika halusi Reinot ja on ollut tyytyväinen. Sopii saunatossuksi, kotitossuksi ja muuten vaan pidettäväksi. Kivat on",4,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,Ihan parhaat joka paikan höylät! Nää on klassikot ja ihan best!,5,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,"Reinot ne olla pitää! Reinot ovat helppo laittaa jalkaan ja niillä on mukava kävellä. Onneksi on edelleen saatavana. Niinpä perheemme miesväki saa kahdet Reinot lahjaksi joka vuosi, toiset syntymäpäivänä ja toiset jouluna. Siitä on tullut perinne.",5,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,"Melkein kuin vanhatkin Reinot. Vaikka minkään ei pitänyt muuttua tuotannon siirtyessä pois Suomesta niin valitettavasti niin ei ole. Kokomerkinnät eivät vastaa entisiä enää ja tossut ovat ""kovemmat"" varsistaan.",3,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,"Hyvät tossut, hienot perinteiset. Hyvä ostos tuli tehtyä, oikea koko mitoitus, varpaat pysyvät nyt lämpiminä.",5,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,Toivotut kotitossut! Ostin tossut äitini miehelle toista kertaa. Alunperin ostin hänelle tossut joululahjaksi kaksi ja puoli vuotta sitten. Äitini ja hänen miehensä asuvat pysyvästi Espanjassa. Koronan vuoksi en ole päässyt heitä tapaamaan puoleentoista vuoteen. Nyt elokuussa avautui tilaisuus ja sain Reino tilauksen Espanjasta. Kun annoin kengät niin sain kuulla että talvikautena ne ovat jalassa päivittäin (Espanjassa on kivilattiat) ja ovat aivan erinomaiset: lämpimät ja hyvät jalassa. Ilmeisesti parhaat tossut ikinä. Edelliset Reinot oli jo edellisenä talvena kävelty loppuun.,5,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,"Lahjaidea. Ostin lahjaksi, lahjansaaja oli kovin tyytyväinen.",5,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,Klassikko. Ostoin isälle synttärit lahjaksi ja kehu kuinka hyvät ja sopivat oli,5,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,Kätevä ja kevyt. Mieheni ei tule toimeen ilman reiskoja,5,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,Sopivat ominaisuudet. Olen tyytyväinen aina kun ostan niitä miehelleni,5,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,Juuri sitä mitä hainki. Olutt tyytyväinen ihan perus reinot mitä odotinki,4,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,Toivotut. Lapsenlapsi ollut tosi tyytyväinen saamiinsa Reinoihin.,5,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,Lahjaksi ostin. Ei ole valituksia kuulunut.,4,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,"Klassikko. Vaimon veljella lahjaksi, lähas koko ajan pitää jaloissa, tykästynyt!",5,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,"Sopivat kipeään jalkaan. Tyytyväinen, mukavat ennestäänkin tuttu tuote",5,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,Klassikko ei petä. Ostin nämä lahjaksi isälleni ja tämän kanssa ei vielä koskaan ole mennyt pieleen. Hyvä ja kestävä tuote!,5,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,"Myös ulkona iäkäs mies tehnyt lenkkiä. Pohja pitävä, hyvä myös haavahoidetussa jalassa. Mies erittäin tyytyväinen",5,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,"Reino tossut. Toimii aina, käyttöikä pitkä",5,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,Erittäin hyvät. Olen ostanut jo usemmat,5,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,"Juurikin sellaiset mitä arvelinkin. Ihanat jamukavat ""Reiskat"" ostin.",5,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,Suomalaista perinnettä parhaimmillaan. Ostin syksyn sankareille isälle ja 18 v täyttävälle kuopuksellemme molemmille Reinot. Poika kulutti isänsä Reinot vuosien aikana ja nyt piti uusia molemmille uudet Reinot. Ne on meillä tosi kovassa käytössä. 18 v kulkee mielellään niissä❤️,5,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,Huippu tossut. On tyylikkäät sekä hyvät jalkaan,5,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,Aina yhtä mukavat! Ei tarvi laminaatti lattialla liukastella tai varpaiden palella. Reiskat ja Ainot toimii aina.,5,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,"Laatua ja kätevää. Ostin vävylle reinot ja eka ostos oli vähän huti kun ostin kolme numeroa liian suuret, onneksi palatus oli helppoa ja uusien tilaaminen samoin",5,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,Italialaiset. Ovat jo kolmannet Reinot käytössäni !,4,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,"Perinteinen laatutuote. Ostin Reino-tossut iäkkäälle isälleni. Laadukas tuote, helppo laittaa jalkaan, kevyet. Onneksi tuotanto jatkuu ulkomailla, vaikka Suomessa loppuikin.",5,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,On smoothit tossut. Tosi pehmeät ja helpot vetää jalkaan ja jalasta,5,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,Mahtava tuote. Ostin lahjaksi ja sain lahjansaajalta kommentin: ”Mahtava tuote ja hyvät jalassa - ”nuorten” miesten hittituote”,5,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,"Tutut ja turvalliset. Heti käyttöön, tyytyväinen olo",5,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
placeholder,"Ihanat töhvelit. Sain äitienpäivälahjaksi vaaleanpunaiset Reinot, Ihanat! Pidän niitä kaiken aikaa kotona jalassa ;)",5,https://www.prisma.fi/tuotteet/100241352/reino-aino-miesten-tossut-reino-100241352,fi
