otsikko,teksti,tahdet,url,kieli,tunne
"Syö paristoja, hidas. Lelun oloinen","Näppäimistö on Yaleksi todella kehno. Heiluu seinässä kun näppäimistöä painaa, näppäimien vaste on onneton, et tiedä painoitko vai et. Paristot menee kerran kuussa ja nyt on vielä ""lämmintä"". Sen lisäksi ihan kaamean hidas.",2,https://www.verkkokauppa.com/fi/product/700835/Yale-Linus-Smart-Keypad-nappaimisto-alylukolle/reviews?page=1,fi,negatiivinen
Muovinen ja tyhmä näppäimistö Yalen älylukolle,"Ostin näitä muutaman talon ulko-oviin. Toimii ihan luotettavasti, mutta laite on halvan ja erittäin muovisen oloinen. Pikkiriikkiset ruuvit auttavat kiinnittämisessä, mutta eivät estä laitteen mukaanlähtöä jos sen irti siitä haluaa.Asennus on helppoa, paritus lukon kanssa mobiiliappsilla luontevaa. Kaksi paristoa on ilman mitään varsinaista eristettä tai suojaa, joten talvipakkasilla pattereita saa vaihtaa pari kertaa/talvi. Onneksi hihkuu mobiiliappsin kautta, kun tarve.Nopea näppäily ei aina rekisteröi joka painallusta, jolloin pitää odottaa useampi sekunti error-ääntä, ja aloittaa uudelleen. On myös muotoilultaan erikoisen korkea, kyseessä kuitenkin vain paristot + numeropädi ja pienen pieni piirilevy. Toimii hyvin oven ulkopuolella, kun lukko suunnilleen samoilla kohdilla sisäpuolella.Sopiva hinta tälle olisi 19 euroa. Ostaisin jotain muuta, jos Yale Linus tukisi mutta tällä mennään.",3,https://www.verkkokauppa.com/fi/product/700835/Yale-Linus-Smart-Keypad-nappaimisto-alylukolle/reviews?page=1,fi,neutraali
nollaus koodi,"Himskutti , asensin tohkeissaan tätä ja se meni asennuksen lopussa virheeseen ja koodilla aukee , nii kaksi päivää oottanu jo koodia ku se pitää tilata abloylta ????. ei oo tojellista",2,https://www.verkkokauppa.com/fi/product/700835/Yale-Linus-Smart-Keypad-nappaimisto-alylukolle/reviews?page=1,fi,negatiivinen
"Eipä lähde laakista, ei kahdestakaan","Lämpimässä rappukäytävässä, eli lämpö ei itellä ongelma.Lähti kyllä heti asentamaan mutta tökkäsi johonkin tuntemattomaan virheeseen, ei suostu enää asentumaan uusiksi. Pitääkö resetoida koko hoito, lukkoa ja Wifi-pulikkaa ja kännykkää myöten?Muuten toimii kohtalaisesti mutten enää keksi miksi ostin nuo wifi-pulikan ja näppäimistön lisäksi, pelkkää riesaa.",2,https://www.verkkokauppa.com/fi/product/700835/Yale-Linus-Smart-Keypad-nappaimisto-alylukolle/reviews?page=1,fi,negatiivinen
Ihan kelpo laite,Ensi tunne on  muovinen ja halvanoloinen. Näppäimistön asennus puuseinään onnistui ruuvarilla ilman ongelmia.  Sekä yhdistäminen wi-fi bridgeen kävi helposti. Ajaa kuitenkin asiansa ja toimii lukon kanssa yhteistyössä kuin junan vessa. Näppäintuntuma on isosormiselle hankalahko. Paristoa vaihdettu kahden kuukauden välein. Pakkasella paristoja saa vaihtaa hieman useammin. Näppäimistön käyttö on noin 20 kertaa päivässä.,4,https://www.verkkokauppa.com/fi/product/700835/Yale-Linus-Smart-Keypad-nappaimisto-alylukolle/reviews?page=1,fi,positiivinen
Toimii keskinkertaisesti,"Aika muovinen tuntuma tässä on, ja näppäimien painalluksista palaute on heikko. Oikeaa koodia saa hakata joskus useamman kerran, että menee perille ja ovi avautuu.Nollan molemmin puolin kelin ollessa ulkona olevasta näppäimistöstä paristot menivät tyhjäksi reilussa kuukaudessa, vaikka käyttö oli vähäistä.",3,https://www.verkkokauppa.com/fi/product/700835/Yale-Linus-Smart-Keypad-nappaimisto-alylukolle/reviews?page=1,fi,neutraali
Hyvä lisä lukkoon,"Tällä on toki vähemmään käyttöä, mutta jos avaimet ja kännykkä ei lähteneet mukaan niin koodilla pääsee aina sisään",5,https://www.verkkokauppa.com/fi/product/700835/Yale-Linus-Smart-Keypad-nappaimisto-alylukolle/reviews?page=1,fi,positiivinen
Ei kestä kylmää,"Ensimmäinen näppäimistö pimeni kylmien saavuttua kokonaan ekana yönä. Toinen toimi kuukauden päivät, ja on alkanut reistaamaan. Heiveröinen muovikuori, ei todellakaan toimi Suomen talvessa. Saattaisi toimia ulkoisella virtalähteellä paremmin, jota ei kuitenkaan ole saatavilla. Pattereiden kanssa hyytyy nopeasti. Kun haen kolmannen testiin kokeilen laittaa tämän pieneen laatikkoon, jos se auttaisi jotain. Kun tämä ei toimi, on koko lukon käytettävyys kyseenalaista lasten tai ulkopuolisten kanssa.",1,https://www.verkkokauppa.com/fi/product/700835/Yale-Linus-Smart-Keypad-nappaimisto-alylukolle/reviews?page=1,fi,negatiivinen
Toimii,"Tämä on varsin kätevä lisävaruste Yale Linus lukolle, jotta oven saa auki myös ilman avaimia tai kännykkää. Muutenkin lukon avaaminen tämän avulla tuntuu helpommalta kuin kännykällä (ellei käytä automaattiavausta) kun ei tarvitse erikseen kaivella puhelinta esiin ja käynnistää sovellusta.Viive numeron näppäilystä lukon reagointiin on ihan kohtuullinen, arviolta noin sekunti menee siihen että lukko alkaa surisemaan. Näppäinfeedback voisi olla myös hieman parempi, mutta ei se paha ole.Hinta (80€) on minusta aika korkea tällaisesta laitteesta, mutta eipä tälle vielä kauheasti vaihtoehtojakaan ole. Kannattaa myös huomioida, että tämä on helppo irrottaa(varastaa) - vain paristokotelon takakannen saa ruuvilla seinään kiinni, eli ihan jokapaikkaan näitä ei välttämättä kannata sijoittaa.Myös paristonkesto mietityttää, tuotekuvauksessa lukee 3kk mikä ei ole mahdottoman pitkä aika.. ja mitä tapahtuu talvella, kun laite sijaitsee oven ulkopuolella pakkasessa? No se selvinnee ajan kanssa kun kelit kylmenee. Hätätapauksessa saatan virittää tähän 3v verkkovirtalähteen jos paristojen kanssa tulee ongelmia.Näin muutaman viikon kokemuksella tämä tuntuu kuitenkin vielä ihan hyvältä ostokselta.",4,https://www.verkkokauppa.com/fi/product/700835/Yale-Linus-Smart-Keypad-nappaimisto-alylukolle/reviews?page=1,fi,positiivinen
I-Grill mini,"Tarvitsin uuteen grilliin hyvän mittarin. Toimii hienosti ja helppokäyttöinen, appi helppo",4,https://www.verkkokauppa.com/fi/product/356410/Weber-iGrill-mini-digitaalinen-paistolampomittari-bluetooth/reviews?page=1,fi,positiivinen
Hyvä lämpömittari,Todella helppo ottaa käyttöön ja toimii oikein hyvin. Weberin appi vaikuttaa myös sujuvalta.,5,https://www.verkkokauppa.com/fi/product/356410/Weber-iGrill-mini-digitaalinen-paistolampomittari-bluetooth/reviews?page=3,fi,positiivinen
Helppo ja hyvä mittari älypuhelimen kumppaniksi,"Laite lähti mukaan verkkiksestä, kun käytännössä joulun alla ei muuta ollut hyllystä tarjolla. Laite osoittautui kaikille diginatiiveille tai muuten älypuhelimien sovelluksiin tottuneille helpoksi ottaa käyttöön ja tuntui toimivan kotona varsin mukavasti.Joulukinkku paistui iloisesti ja pystyi mukavasti seuraamaan lämpötilaa poistumatta sohvalta.Huonona puolena tosiaan että vaatii toimiakseen iGrill sovelluksen, älyluurin sekä varsinaisessa laitteessa ei lämpötilaa kerrota kuin värikoodilla.Lisäksi (en ainakaan saanut toimimaan) en saanut lämpötilaa näkymään sekä omassa että puolison sovelluksessa samaan aikaan, jolloin seuraaminen olisi helpottunut vaikka itse poistuisikin kotoa.Kokonaisuutena kuitenkin toimiva paketti ja jää tällaiselle satunnaiselle lihakönttien valmistajalle varmasti käyttöön.",4,https://www.verkkokauppa.com/fi/product/356410/Weber-iGrill-mini-digitaalinen-paistolampomittari-bluetooth/reviews?page=4,fi,positiivinen
Weber igrill mini,"Näppärä pieni digitaalinen mittari, helppo köyttää.",3,https://www.verkkokauppa.com/fi/product/356410/Weber-iGrill-mini-digitaalinen-paistolampomittari-bluetooth/reviews?page=5,fi,neutraali
Hehkutulppa,Hyvä tuote tekee sen minkä tarvitsee käyttöikä vaihtelee puolesta vuodesta vuoteen. Hehkutulppaan laitettu weber hintalisä,5,https://www.verkkokauppa.com/fi/product/674557/Weber-SmokeFire-hehkutulppa/reviews?page=1,fi,positiivinen
Todella huono sovellus ja käyttöönotto,Laite tukee vain wifi 2.4Ghz ja valittaa että routeristä täytyy 5Ghz wifi disabloida muuten verkkoa ei löydy.Ei löydä Wifi verkkoa sitten millään.,1,https://www.verkkokauppa.com/fi/product/873445/Aqara-Presence-Sensor-FP2-lasnaolotunnistin/reviews?page=1,fi,negatiivinen
Aqara Presence sensor FP2- läsnäolotunnistin,"Tuotepakkauksessa mukana kaikki mitä pitikin olla. Tuote itsessään on varmaa ja hyvää laatua aqaralta. Liitin tämän aqara fp2 sensorin älykotiautomaatioihini. Asensin androit puhelimeen aqara home apin ja sitä kautta sensorin päivitys ensimmäisenä ja sitten läsnäolotunnistuksen asennukset ja huone kartoitukset ym. Liitin aqara home apin myös amazon alexaan sekä alexan kautta athom homeyyn.  Ihan huippua, täytyy todeta, että parhain ja nopein läsnäolotunnistin tähän mennessä, mitä olen käyttänyt. mm asennuksiani: sohvapöydällä olevat kauko-ohjattavat kynttilät syttyvät, kun vain kävelen sohvapöydän viereen alueelle. Sohvan seinällä olevat valot syttyvät heti kun vain istahdan sohvalle, samoin päivän ajankohdasta riippuen tv/soundbar/satelliittikanavat aukeaa ja esittää esim musiikkikanavia . Työpöydällä ja seinustalla olevat valot syttyvät, kun vain menen työpöytäalueelleni.  Kun koirani menee omaan koiranpetiinsä, niin siitä tulee tieto minulle esimerkiksi puhelimeeni. Tässä oli vain muutama esimerkki, mitä voi tehdä Aqara Presence sensor FP2- läsnäolotunnistimella.  Seuraava laite jo tilattu ja se tulee Keittiöön jossa paljon valoja sekä alueita. Todella nopeaa läsnäolotunnistusta. Suosittelen!",5,https://www.verkkokauppa.com/fi/product/873445/Aqara-Presence-Sensor-FP2-lasnaolotunnistin/reviews?page=1,fi,positiivinen
Toimiva,"Alussa oli kyllä säätämistä runsaasti, että laitteen sai hyvin toimimaan isossa huoneessa . Lopulta oikea paikka löytyi, että tunnistaa oikeassa paikassa ihmiset. Välillä tulee haamuja, mutta onneksi kohtuullisen harvoin. Vaatii aikamoisen säätämisen kyllä.",3,https://www.verkkokauppa.com/fi/product/873445/Aqara-Presence-Sensor-FP2-lasnaolotunnistin/reviews?page=1,fi,neutraali
Ei vaan toimi,"Kyllä luvattiin paljon. Mutta ei paljoa antanut. Asennus sekava ja toiminta epävakaa. Toimii kyllä läsnäolotunnistimena ja voi sytyttää valoja kun tulee huoneeseen. Mutta aika kallis on siihen.Sitten kun yrittää tunnistaa huoneen ja seinät niin eipä onnistu. Ja se tunnistaa kyllä haamujs huonessa, mutta ei huoneessa olevia.Hutiostos. Löysin erittäin pitkät ohjeet verkosta. En ole vaan jaksanut",1,https://www.verkkokauppa.com/fi/product/873445/Aqara-Presence-Sensor-FP2-lasnaolotunnistin/reviews?page=1,fi,negatiivinen
Laadukas mittari,"Mittaa nopeasti. Yksinkertainen käyttää. Mietin tätä pitkää, mutta olen tyytyväinen ostokseen.",5,https://www.verkkokauppa.com/fi/product/379916/Weber-pikalampomittari-15-sek/reviews?page=2,fi,positiivinen
Erittäin hyvä käyttää,"Mittaus ainakin vedestä tulee melkein sekunnissa, jos parin asteen tarkkuus riittää. Käynnistyy välittömästi – toisin kuin vaikka monet vaa'at ihmettelevät aina muutaman sekunnin. Näyttö on selkeä ja katselukulmat hyvät tämän hintaluokan tuotteelle. Muistaa °C/°F asetuksen. Kärki on helppo puhdistaa. Mukavat materiaalit.Miinusta, että mittaria ei voi laittaa uuniin. Toinen miinus, että pariston vaihtamiseen tarvitsee ruuvimeisselin, mutta eipä sitä ole vielä parin kuukauden käytön jälkeen tarvinnut vaihtaa.Ja jos muodosta pitää jotain valittamista keksiä, tuotteen päälle laittaminen on yhdellä kädellä vähän hankalaa – ergonomisempi paikka nappuloille olisi näytön yläpuolella. Tähän löytyy kuitenkin ratkaisu: kun tikun laittaa keskisormen ja nimettömän väliin, ja keskusyksikön taustaa tukee etusormella, laite pysyy tukevasti kädessä ilman peukaloa, jolloin sitä voi käyttää napin painamiseen (ks. kuva).Muotoilija on varmaan ajatellut, ettei sormi saisi mennä näytön eteen nappuloita painaessa, mutta tämän tuotteen kanssa se on aivan yhdentekevää, koska laite on niin yksinkertainen.Vastinetta rahalle 4/5, koska mielestäni tuotteen hinta on kohdallaan, eikä erityisen edullinen.",5,https://www.verkkokauppa.com/fi/product/379916/Weber-pikalampomittari-15-sek/reviews?page=2,fi,positiivinen
Hyvä ostos,"Laadukas, nopea ja tarkka mittari! Vaivaton käyttää.",5,https://www.verkkokauppa.com/fi/product/379916/Weber-pikalampomittari-15-sek/reviews?page=2,fi,positiivinen
Todella nopea ja tarkka,"Mittaa sen minkä pitää, parhaillaan nopeasti valmistuvissa ruoissa kuten pihveissä. Seuraava hankinta on bluetoothilla toimiva langaton mittari pitkiin kypsennyksiin.",4,https://www.verkkokauppa.com/fi/product/379916/Weber-pikalampomittari-15-sek/reviews?page=2,fi,positiivinen
Pikalämpömittari,"Näppärän kokoinen, ja toimiva mittari. Antaa mittaustuloksen jopa nopeammin kuin ilmoitettu.",4,https://www.verkkokauppa.com/fi/product/379916/Weber-pikalampomittari-15-sek/reviews?page=15,fi,positiivinen
Patterit loppu kokoajan,Alle vuoden olleet katossa ja jo toista kertaa ne piippailee pattereiden loppumista. En suosittele,1,https://www.verkkokauppa.com/fi/product/450080/Airam-KD-101LE-optinen-palovaroitin-ketjutettava/reviews?page=1,fi,negatiivinen
Älä erehdy ostamaan,"Varoittimet olleet meillä nyt hieman päälle kolme vuotta.  8 varoitinta. Pattereita syövät kuin hullut, ja tuntuu että puolivuosittain saa olla vaihtamassa; ja kuten joku muukin oli maininnut, ei paljasta että onko sormipatterit vai se isompi pötikkä lopussa, joten jos et halua menettää hermojasi, joudut vaihtamaan kaikki kerralla.Ja sitten parhaaseen asiaan: Hälyttimet jostain syystä pärähtävät välillä ittekseen päälle, ja vilkuttavat vihreää valoa LEARN -ikkunassa. Mistään ei tähän syytä keksitä, ja ohjekirjasta ei ole minkään maailman hyötyä. Tämä on nyt 2 kertaa tapahtunut niin, että koira on ollut yksin kotona, ja hälyt soineet koko kämpässä (koska linkitys) ties kuinka kauan. Lensivät toisen kerran jälkeen roskiin. Ilmeisesti kun takuu on loppu, niin heti loppuu myös toimiminen.",1,https://www.verkkokauppa.com/fi/product/450080/Airam-KD-101LE-optinen-palovaroitin-ketjutettava/reviews?page=1,fi,negatiivinen
Toimivahko,"Kolmisen vuotta toimii moitteetta. Sitten alkaa piippaamaan (yöllä). Patterit vaihdettu vuosittain, silti oireilee. Ketjutus onnistuu hyvin sähköpostiin tulevilla ohjeilla. Useampaa palovaroitinta kokeilleena tämä on ihan ok, mutta parannettavaakin olisi esim juuri käyttöiässä.",3,https://www.verkkokauppa.com/fi/product/450080/Airam-KD-101LE-optinen-palovaroitin-ketjutettava/reviews?page=1,fi,neutraali
Airam palovaroitin,Asennus oli helppoa. Plussaa vielä mukana olevat paristot.  Edulline hinta. Laadukas tuote.,5,https://www.verkkokauppa.com/fi/product/450080/Airam-KD-101LE-optinen-palovaroitin-ketjutettava/reviews?page=1,fi,positiivinen
Hinta kohdallaan ketjutettavaksi palovaroittimeksi,"Kolmen palovaroittimen littäminen yhteen onnistui ohjeen perusteella, vaatii toki kuulosuojaimet tms., koska varoittimet huutavat moneen kertaan ketjutuksen aikana. Liittäminen Cofizy'hun onnistuu myös.",4,https://www.verkkokauppa.com/fi/product/450080/Airam-KD-101LE-optinen-palovaroitin-ketjutettava/reviews?page=1,fi,positiivinen
Arvostelu,Toimii kuten luvattu ja saapui ajallaan noutopisteelle,5,https://www.verkkokauppa.com/fi/product/450080/Airam-KD-101LE-optinen-palovaroitin-ketjutettava/reviews?page=1,fi,positiivinen
Karu mutta toimiva härveli. Edullinen.,"Yhteenvetona: nämä tekevät sen, minkä lupaavat. Ketjutettavaksi malliksi edullinen tuote. Käyttöohje ja käytettävyys ovat todella karut, jopa hinta huomioiden, mutta asennusvaiheen jälkeen tämä ei juuri haittaa. Melko kookas muovinen limppu, sirompiakin hälyttimiä löytyy.Tarkemmin:Ketjutukseen on syytä laittaa peltorit päähän. Ja kun meilläkin näitä oli pöydällä 5 kpl ketjutettavana, niin siinä metelissä ei todellakaan pysty sanomaan, ulvovatko kaikki nyt varmasti. Sen saa varmistettua helpommin sitten, kun ovat paikalleen asennettuina eri huoneissa. Hienoa, jos ketjutus hoituisi esim. pelkillä merkkivaloilla eikä hälytysäänellä. Nytkin valot kyllä vilkkuivat ulinan lisäksi, mutta ei ohjeen mukaisesti.Siitä voi sitten keskustella, täyttääkö käyttöohje ylipäätään kuluttajansuojalain vaatimukset. Laitteiden toiminta poikkeaa ohjeesta merkittävästi nimenomaan ketjuttaessa. Ohje on ilmeisesti vogonista käännetty googlella tms. Lisäksi laitteista on ilmeisesti vähän eri sukupolvia myynnissä, koska meille tulleet eivät toimi kaikilta osin, kuten täällä muut ovat kuvailleet.Yhdessä laitteessa viidestä oli fyysinen kontaktiongelma ketjutukseen käytettävässä painikkeessa heti paketista otettaessa. Palautin sen Verkkokauppaan ja sain uuden, toimivan laitteen tilalle.Yhdestä laitteesta on tähän mennessä loppunut patteri (9V). Tuli siinäkin todettua, että ketjutus todellakin toimii. Muut laitteet onneksi hiljenivät, kun hälytyksen aiheuttaneesta laitteesta poisti patterit. Ei siis tarvinnut koluta kaikkia yksitellen läpi, vaikka käyttöohje niinkin väittää. Silti olisi hyvä jos näissä olisi kuittauspainike hälytyksen hiljentämiseksi.",4,https://www.verkkokauppa.com/fi/product/450080/Airam-KD-101LE-optinen-palovaroitin-ketjutettava/reviews?page=1,fi,positiivinen
Voisi olla hyvä laite. Käyttöönotto hankalaa.,"Tämä on todella huonosti suunniteltu laite. Ohjeessa on selviä virheitä ja epätarkkuuksia joita ei ole korjattu edes Airamin webbisivuilla. Linkittämisen yhteydessä kaikki varoittimet jäävät huutamaan kunnes päätunnistimesta poistetaan patterit. Englanninkielistä ohjetta pitää käyttää. Kuuden laitteen kanssa kun olin tunnin verran taistellut, niin olivat yht'äkkiä toisiinsa kytkettyjä. Testaaminen toimii hyvin, mutta jos päätunnistimesta testaa, niin kaikki huutavat kunnes päätunnistimesta on patterit irroitettu.",1,https://www.verkkokauppa.com/fi/product/450080/Airam-KD-101LE-optinen-palovaroitin-ketjutettava/reviews?page=1,fi,negatiivinen
2.5vuotta ja loppu,"2.5v ja yksi kerralla menee rikki, ostin viisi ja nyt kolmas meni paskaksi. Voi olla että 5e hälytin on parempi.",2,https://www.verkkokauppa.com/fi/product/450080/Airam-KD-101LE-optinen-palovaroitin-ketjutettava/reviews?page=1,fi,negatiivinen
Pilattu heikolla laadulla ja huonolla ohjekirjalla,"Tuote tuntui heti aluksi huonolaatuiselta, koska kolmesta varoittimestani vain yksi osasi hiljentyä kun test-nappulaa oli painettu. Kaksi muuta piippasivat ikuisesti.Kaikista älyttömintä on, että yksi korjaantui kun heittelin sitä kevyesti ympäri pöytää. Tämän jälkeen minulla oli siis kaksi toimivaa laitetta. Koitin kolmattakin viskoa ympäri pöytää ja lattiaa ja vähän hakatakin, mutta sitä en saanut korjattua.Linkitys oli helppoa kun tajusi logiikan, mutta huonosti kirjoitettu ohjekirja ei tässä auta kovinkaan paljon.Lopulta minulla on siis kolme laitetta ja toimiva linkitys, mutta yhtä laitteista en voi testata, koska se hälyttää sitten ikuisesti. Tämä kolmas yksilö toimii kuitenkin vähintään ""kaiuttimena"" muille, koska sekin kyllä osaa hälyttää kun muiden laitteiden test-nappia painaa. Eli tyydyn tähän toistaiseksi.",2,https://www.verkkokauppa.com/fi/product/450080/Airam-KD-101LE-optinen-palovaroitin-ketjutettava/reviews?page=1,fi,negatiivinen
